"Date","Price","Open","High","Low","Change %"
"Feb 16, 2016","11.9334","11.8501","11.9815","11.6680","0.70%"
"Feb 15, 2016","11.8501","11.9192","12.0570","11.8446","-0.58%"
"Feb 14, 2016","11.9192","11.9192","11.9192","11.9192","0.07%"
"Feb 12, 2016","11.9113","12.1072","12.1358","11.8900","-1.80%"
"Feb 11, 2016","12.1295","11.9629","12.2577","11.9629","1.46%"
"Feb 10, 2016","11.9550","12.1250","12.1250","11.8290","-1.40%"
"Feb 09, 2016","12.1251","11.9489","12.1593","11.8826","1.45%"
"Feb 08, 2016","11.9520","11.7871","12.0269","11.6294","1.40%"
"Feb 07, 2016","11.7871","11.7871","11.7871","11.7871","-0.08%"
"Feb 05, 2016","11.7970","11.7152","11.8189","11.6314","0.89%"
"Feb 04, 2016","11.6929","11.6903","11.7331","11.5079","-0.01%"
"Feb 03, 2016","11.6945","12.1211","12.1303","11.6630","-3.52%"
"Feb 02, 2016","12.1211","11.7453","12.1211","11.7431","3.20%"
"Feb 01, 2016","11.7453","11.4726","11.7453","11.4726","2.38%"
"Jan 31, 2016","11.4726","11.4726","11.4726","11.4726","0.00%"
"Jan 29, 2016","11.4726","11.6438","11.6453","11.3506","-1.44%"
"Jan 28, 2016","11.6400","11.8359","11.8379","11.4816","-1.66%"
"Jan 27, 2016","11.8359","11.8853","12.0718","11.7760","-0.42%"
"Jan 26, 2016","11.8853","12.1356","12.5002","11.8853","-2.06%"
"Jan 25, 2016","12.1356","11.9826","12.1789","11.6655","1.28%"
"Jan 24, 2016","11.9826","11.9826","11.9826","11.9826","0.00%"
"Jan 22, 2016","11.9826","12.5995","12.6015","11.8537","-4.94%"
"Jan 21, 2016","12.6056","12.4384","13.0476","12.4360","1.25%"
"Jan 20, 2016","12.4496","11.9503","12.4496","11.9484","4.36%"
"Jan 19, 2016","11.9292","12.0636","12.0702","11.8714","-1.11%"
"Jan 18, 2016","12.0636","11.8075","12.0716","11.8075","2.17%"
"Jan 17, 2016","11.8075","11.8075","11.8075","11.8075","0.14%"
"Jan 15, 2016","11.7915","11.5828","11.8132","11.5828","1.70%"
"Jan 14, 2016","11.5947","11.5953","11.6556","11.5629","-0.06%"
"Jan 13, 2016","11.6017","11.6474","11.6572","11.5201","-0.36%"
"Jan 12, 2016","11.6440","11.5734","11.7082","11.5402","0.61%"
"Jan 11, 2016","11.5734","11.3393","11.5734","11.3393","2.06%"
"Jan 10, 2016","11.3393","11.3393","11.3393","11.3393","0.00%"
"Jan 08, 2016","11.3393","11.3455","11.3925","11.3393","-0.05%"
"Jan 07, 2016","11.3455","11.3777","11.4624","11.2386","-0.38%"
"Jan 06, 2016","11.3884","11.2388","11.3884","11.1745","1.24%"
"Jan 05, 2016","11.2488","11.1894","11.2488","11.1894","0.38%"
"Jan 04, 2016","11.2059","11.3040","11.3040","11.1623","-0.87%"
"Jan 03, 2016","11.3040","11.3040","11.3040","11.3040","0.00%"
"Jan 01, 2016","11.3040","11.3040","11.3040","11.3040","-0.01%"
"Dec 31, 2015","11.3056","11.2822","11.4603","11.1992","0.21%"
"Dec 30, 2015","11.2822","11.1341","11.3315","11.1231","1.28%"
"Dec 29, 2015","11.1399","11.1255","11.2307","11.0904","0.17%"
"Dec 28, 2015","11.1213","10.8456","11.1632","10.8456","2.54%"
"Dec 27, 2015","10.8456","10.8456","10.8456","10.8456","0.00%"
"Dec 25, 2015","10.8456","10.8456","10.8456","10.8456","-0.07%"
"Dec 24, 2015","10.8528","10.7320","10.9255","10.6974","1.13%"
"Dec 23, 2015","10.7320","11.0059","11.0110","10.7320","-2.49%"
"Dec 22, 2015","11.0059","10.9315","11.0059","10.9315","0.68%"
"Dec 21, 2015","10.9315","10.9435","11.0151","10.9315","-0.11%"
"Dec 20, 2015","10.9435","10.9435","10.9435","10.9435","0.00%"
"Dec 18, 2015","10.9435","10.9382","11.0410","10.9047","0.05%"
"Dec 17, 2015","10.9382","10.8144","10.9481","10.7999","1.14%"
"Dec 16, 2015","10.8144","10.9106","10.9142","10.8018","-0.88%"
"Dec 15, 2015","10.9106","10.9220","10.9916","10.8041","-0.30%"
"Dec 14, 2015","10.9435","10.8771","11.0215","10.2463","0.61%"
"Dec 13, 2015","10.8771","10.8771","10.8771","10.8771","0.00%"
"Dec 11, 2015","10.8771","10.2794","10.8771","10.2520","5.81%"
"Dec 10, 2015","10.2794","10.7848","10.7848","10.2757","-4.69%"
"Dec 09, 2015","10.7848","10.7999","10.8121","10.6926","-0.26%"
"Dec 08, 2015","10.8132","10.8260","10.8951","10.3104","-0.30%"
"Dec 07, 2015","10.8455","10.6349","10.8455","10.6349","1.98%"
"Dec 06, 2015","10.6349","10.6349","10.6349","10.6349","-0.01%"
"Dec 04, 2015","10.6355","10.5647","10.6704","10.5073","0.67%"
"Dec 03, 2015","10.5647","10.5340","10.6556","10.5332","0.29%"
"Dec 02, 2015","10.5340","10.4152","10.5340","10.4059","1.27%"
"Dec 01, 2015","10.4018","10.3803","10.4498","10.3271","0.28%"
"Nov 30, 2015","10.3724","10.3870","10.4579","10.2784","-0.14%"
"Nov 29, 2015","10.3870","10.3870","10.3870","10.3870","0.00%"
"Nov 27, 2015","10.3870","10.3152","10.3870","10.2876","0.84%"
"Nov 26, 2015","10.3007","10.2712","10.3276","10.2535","0.29%"
"Nov 25, 2015","10.2712","10.2499","10.3398","10.1715","0.21%"
"Nov 24, 2015","10.2499","10.3493","10.3942","10.2063","-0.96%"
"Nov 23, 2015","10.3493","10.1276","10.3649","10.0963","2.19%"
"Nov 22, 2015","10.1276","10.1276","10.1276","10.1276","-0.15%"
"Nov 20, 2015","10.1425","10.1206","10.1846","10.0765","0.27%"
"Nov 19, 2015","10.1155","10.1583","10.2100","10.0877","-0.31%"
"Nov 18, 2015","10.1472","10.1782","10.2551","10.1125","-0.47%"
"Nov 17, 2015","10.1949","10.2182","10.3066","10.1356","-0.23%"
"Nov 16, 2015","10.2182","10.4922","10.5196","10.2182","-2.61%"
"Nov 15, 2015","10.4922","10.4922","10.4922","10.4922","0.11%"
"Nov 13, 2015","10.4802","10.4436","10.5178","10.4084","0.35%"
"Nov 12, 2015","10.4436","10.2740","10.4949","10.2288","1.65%"
"Nov 11, 2015","10.2740","10.1339","10.3117","10.0920","1.38%"
"Nov 10, 2015","10.1339","10.1632","10.1778","10.0793","-0.28%"
"Nov 09, 2015","10.1624","10.1462","10.2008","10.0897","0.16%"
"Nov 08, 2015","10.1462","10.1462","10.1462","10.1462","0.17%"
"Nov 06, 2015","10.1289","9.8827","10.1994","9.8141","2.49%"
"Nov 05, 2015","9.8827","9.9749","10.0233","9.8827","-0.79%"
"Nov 04, 2015","9.9615","9.8917","9.9871","9.8385","0.81%"
"Nov 03, 2015","9.8815","10.0436","10.1117","9.8400","-1.77%"
"Nov 02, 2015","10.0593","10.1565","10.1637","10.0311","-0.96%"
"Nov 01, 2015","10.1565","10.1375","10.1565","10.1375","0.20%"
"Oct 30, 2015","10.1367","10.0996","10.2251","10.0506","0.24%"
"Oct 29, 2015","10.1126","10.0561","10.1733","9.9876","0.38%"
"Oct 28, 2015","10.0742","10.2995","10.2995","9.9716","-2.19%"
"Oct 27, 2015","10.2995","9.9186","10.2995","9.8706","3.83%"
"Oct 26, 2015","9.9194","9.8261","9.9194","9.7652","0.95%"
"Oct 25, 2015","9.8261","9.8261","9.8261","9.8261","0.00%"
"Oct 23, 2015","9.8258","9.8321","9.8635","9.7004","-0.08%"
"Oct 22, 2015","9.8333","9.9153","9.9543","9.8117","-1.01%"
"Oct 21, 2015","9.9336","9.7757","9.9437","9.7757","1.76%"
"Oct 20, 2015","9.7621","9.8096","9.8375","9.7187","-0.56%"
"Oct 19, 2015","9.8171","9.6421","9.8171","9.6172","1.81%"
"Oct 18, 2015","9.6421","9.6421","9.6421","9.6421","0.07%"
"Oct 16, 2015","9.6358","9.6787","9.7708","9.5874","-0.44%"
"Oct 15, 2015","9.6787","9.8693","9.8732","9.6787","-1.82%"
"Oct 14, 2015","9.8578","9.9439","9.9719","9.8578","-0.82%"
"Oct 13, 2015","9.9394","9.8496","9.9605","9.7898","0.95%"
"Oct 12, 2015","9.8458","9.7281","9.8889","9.6404","1.21%"
"Oct 11, 2015","9.7281","9.7281","9.7281","9.7281","-0.01%"
"Oct 09, 2015","9.7289","9.6518","9.7461","9.5890","0.82%"
"Oct 08, 2015","9.6494","9.7953","9.8958","9.6494","-1.49%"
"Oct 07, 2015","9.7953","9.9836","9.9904","9.7356","-1.80%"
"Oct 06, 2015","9.9747","10.2008","10.2674","9.9747","-2.19%"
"Oct 05, 2015","10.1981","10.3927","10.4081","10.1560","-1.87%"
"Oct 04, 2015","10.3927","10.3927","10.3927","10.3927","-0.01%"
"Oct 02, 2015","10.3940","10.3351","10.4865","10.3144","0.39%"
"Oct 01, 2015","10.3534","10.2960","10.3534","10.1920","0.57%"
"Sep 30, 2015","10.2951","10.3275","10.3884","10.2625","-0.31%"
"Sep 29, 2015","10.3275","10.3825","10.4343","10.2819","-0.55%"
"Sep 28, 2015","10.3849","10.2775","10.3895","10.2638","1.05%"
"Sep 27, 2015","10.2775","10.2775","10.2775","10.2775","-0.19%"
"Sep 25, 2015","10.2968","10.3536","10.3850","10.2520","-0.54%"
"Sep 24, 2015","10.3532","10.3435","10.4637","10.3435","0.09%"
"Sep 23, 2015","10.3435","10.3247","10.4851","10.2606","0.18%"
"Sep 22, 2015","10.3247","10.3776","10.4650","10.3247","-0.53%"
"Sep 21, 2015","10.3800","10.4411","10.4615","10.3105","-0.59%"
"Sep 20, 2015","10.4411","10.4411","10.4411","10.4411","0.00%"
"Sep 18, 2015","10.4411","10.2816","10.4636","10.2216","1.44%"
"Sep 17, 2015","10.2926","10.2533","10.5567","10.1936","0.40%"
"Sep 16, 2015","10.2520","10.4925","10.4940","10.1955","-2.31%"
"Sep 15, 2015","10.4944","10.6079","10.7322","10.4490","-1.07%"
"Sep 14, 2015","10.6079","10.6327","10.6876","10.5098","-0.23%"
"Sep 13, 2015","10.6327","10.6327","10.6327","10.6327","0.08%"
"Sep 11, 2015","10.6237","10.6166","10.7062","10.5517","0.20%"
"Sep 10, 2015","10.6029","10.7289","10.7886","10.5787","-1.04%"
"Sep 09, 2015","10.7143","10.6650","10.7372","10.5515","0.49%"
"Sep 08, 2015","10.6623","10.8655","10.8779","10.6353","-1.94%"
"Sep 07, 2015","10.8729","10.7707","10.8850","10.6869","0.95%"
"Sep 06, 2015","10.7707","10.7707","10.7707","10.7707","-0.02%"
"Sep 04, 2015","10.7725","10.5745","10.7725","10.5021","1.99%"
"Sep 03, 2015","10.5625","10.5157","10.6388","10.4253","0.61%"
"Sep 02, 2015","10.4981","10.4561","10.6994","10.4313","0.45%"
"Sep 01, 2015","10.4506","10.0912","10.4863","9.8298","3.61%"
"Aug 31, 2015","10.0866","10.2309","10.5700","9.9992","-1.41%"
"Aug 30, 2015","10.2309","10.2309","10.2309","10.2309","-0.04%"
"Aug 28, 2015","10.2352","10.3233","10.5407","10.1518","-0.80%"
"Aug 27, 2015","10.3180","10.7503","10.7578","10.2752","-4.09%"
"Aug 26, 2015","10.7585","10.8164","10.9048","10.6742","-0.47%"
"Aug 25, 2015","10.8089","11.0583","11.0734","10.6306","-2.30%"
"Aug 24, 2015","11.0631","10.8239","11.1764","10.8239","2.21%"
"Aug 23, 2015","10.8239","10.8239","10.8239","10.8239","-0.17%"
"Aug 21, 2015","10.8426","10.6668","10.8426","10.5998","1.65%"
"Aug 20, 2015","10.6668","10.4116","10.7255","10.4056","2.43%"
"Aug 19, 2015","10.4138","10.2975","10.4138","10.2448","1.23%"
"Aug 18, 2015","10.2873","10.2340","10.3121","10.1770","0.65%"
"Aug 17, 2015","10.2210","10.1633","10.2775","10.1419","0.57%"
"Aug 16, 2015","10.1633","10.1633","10.1633","10.1633","-0.07%"
"Aug 14, 2015","10.1708","10.0988","10.1708","10.0767","0.76%"
"Aug 13, 2015","10.0940","10.0479","10.1617","9.9023","0.52%"
"Aug 12, 2015","10.0417","10.1467","10.1852","9.9804","-0.90%"
"Aug 11, 2015","10.1330","10.1293","10.1990","9.9407","0.12%"
"Aug 10, 2015","10.1205","10.3135","10.4173","10.0990","-1.87%"
"Aug 09, 2015","10.3135","10.3135","10.3135","10.3135","0.13%"
"Aug 07, 2015","10.3004","10.3854","10.4181","10.2284","-0.82%"
"Aug 06, 2015","10.3854","10.2160","10.3979","10.1791","1.72%"
"Aug 05, 2015","10.2095","10.1649","10.2726","10.0713","0.44%"
"Aug 04, 2015","10.1649","10.2275","10.2707","10.0606","-0.65%"
"Aug 03, 2015","10.2314","9.9336","10.2401","9.8920","3.00%"
"Aug 02, 2015","9.9336","9.9336","9.9336","9.9336","0.00%"
"Jul 31, 2015","9.9336","9.6189","9.9336","9.6068","3.25%"
"Jul 30, 2015","9.6206","9.4266","9.6483","9.4257","2.06%"
"Jul 29, 2015","9.4266","9.6561","9.6999","9.4266","-2.46%"
"Jul 28, 2015","9.6639","9.6011","9.8005","9.5985","0.63%"
"Jul 27, 2015","9.6035","9.4001","9.6395","9.3948","2.16%"
"Jul 26, 2015","9.4001","9.4001","9.4001","9.4001","-0.15%"
"Jul 24, 2015","9.4145","9.3205","9.4545","9.3053","1.03%"
"Jul 23, 2015","9.3186","9.2038","9.3380","9.2032","1.25%"
"Jul 22, 2015","9.2038","9.1681","9.2618","9.1649","0.44%"
"Jul 21, 2015","9.1639","9.1753","9.2193","9.1404","-0.13%"
"Jul 20, 2015","9.1758","9.1714","9.2616","9.1714","0.05%"
"Jul 19, 2015","9.1714","9.1719","9.1719","9.1714","-0.06%"
"Jul 17, 2015","9.1772","9.1714","9.1957","9.1375","0.18%"
"Jul 16, 2015","9.1608","9.1590","9.1961","9.0990","-0.14%"
"Jul 15, 2015","9.1740","9.0902","9.1740","9.0714","0.79%"
"Jul 14, 2015","9.1018","9.1095","9.1921","9.0836","0.11%"
"Jul 13, 2015","9.0914","9.0622","9.1562","9.0622","0.32%"
"Jul 12, 2015","9.0622","9.0622","9.0622","9.0622","0.10%"
"Jul 10, 2015","9.0532","9.2231","9.2246","9.0532","-2.01%"
"Jul 09, 2015","9.2385","9.2575","9.2586","9.1107","-0.25%"
"Jul 08, 2015","9.2618","9.1256","9.2816","9.1256","1.39%"
"Jul 07, 2015","9.1352","9.1636","9.2886","9.0928","-0.31%"
"Jul 06, 2015","9.1639","9.0192","9.1639","9.0192","1.60%"
"Jul 05, 2015","9.0192","9.0192","9.0192","9.0192","0.18%"
"Jul 03, 2015","9.0033","8.9453","9.0219","8.9228","0.76%"
"Jul 02, 2015","8.9358","9.0017","9.0247","8.9175","-0.56%"
"Jul 01, 2015","8.9858","8.9082","9.0059","8.9082","0.85%"
"Jun 30, 2015","8.9105","8.9688","9.0251","8.8668","-0.73%"
"Jun 29, 2015","8.9759","8.8316","8.9759","8.8316","1.63%"
"Jun 28, 2015","8.8316","8.8316","8.8316","8.8316","-0.01%"
"Jun 26, 2015","8.8325","8.8086","8.9088","8.7758","0.36%"
"Jun 25, 2015","8.8007","8.7803","8.8427","8.7271","0.19%"
"Jun 24, 2015","8.7838","8.6647","8.8117","8.6472","1.21%"
"Jun 23, 2015","8.6787","8.6851","8.8032","8.6500","0.08%"
"Jun 22, 2015","8.6717","8.7044","8.7089","8.5952","-0.38%"
"Jun 21, 2015","8.7044","8.7044","8.7044","8.7044","0.00%"
"Jun 19, 2015","8.7044","8.5850","8.7844","8.5850","1.31%"
"Jun 18, 2015","8.5917","8.6447","8.6801","8.5421","-0.61%"
"Jun 17, 2015","8.6447","8.6503","8.7475","8.5686","-0.20%"
"Jun 16, 2015","8.6618","8.7857","8.8880","8.6192","-1.52%"
"Jun 15, 2015","8.7956","8.8962","8.9543","8.7595","-1.13%"
"Jun 14, 2015","8.8962","8.8962","8.8962","8.8962","-0.10%"
"Jun 12, 2015","8.9054","8.8186","8.9054","8.7614","1.05%"
"Jun 11, 2015","8.8126","8.7515","8.8478","8.6921","0.65%"
"Jun 10, 2015","8.7557","8.9585","8.9585","8.6745","-2.30%"
"Jun 09, 2015","8.9614","9.0225","9.0402","8.9445","-0.73%"
"Jun 08, 2015","9.0269","9.0732","9.0832","8.9666","-0.51%"
"Jun 07, 2015","9.0732","9.0732","9.0732","9.0732","-0.06%"
"Jun 05, 2015","9.0782","9.0902","9.2155","8.8848","-0.11%"
"Jun 04, 2015","9.0881","8.7599","9.1358","8.7358","3.69%"
"Jun 03, 2015","8.7644","8.5098","8.7722","8.4920","2.99%"
"Jun 02, 2015","8.5098","8.6423","8.6676","8.5041","-1.57%"
"Jun 01, 2015","8.6451","8.4476","8.6451","8.4257","2.34%"
"May 31, 2015","8.4476","8.4476","8.4476","8.4476","0.00%"
"May 29, 2015","8.4475","8.4782","9.3865","8.4209","-0.39%"
"May 28, 2015","8.4808","8.3837","8.5444","8.2651","1.33%"
"May 27, 2015","8.3697","8.2100","8.3940","8.1320","2.06%"
"May 26, 2015","8.2008","8.0616","8.2180","8.0577","1.70%"
"May 25, 2015","8.0637","8.0695","8.0837","8.0092","-0.07%"
"May 24, 2015","8.0695","8.0695","8.0695","8.0695","0.03%"
"May 22, 2015","8.0674","8.0614","8.0835","8.0079","0.09%"
"May 21, 2015","8.0598","8.0078","8.1267","7.9890","0.50%"
"May 20, 2015","8.0197","7.9831","8.0846","7.9724","0.54%"
"May 19, 2015","7.9769","7.9173","7.9995","7.8959","0.89%"
"May 18, 2015","7.9068","7.9714","7.9921","7.8962","-0.81%"
"May 17, 2015","7.9714","7.9714","7.9714","7.9714","-0.02%"
"May 15, 2015","7.9729","8.0789","8.0884","7.9346","-1.17%"
"May 14, 2015","8.0670","7.9576","8.1671","7.9330","1.43%"
"May 13, 2015","7.9530","8.0584","8.1608","7.8717","-1.18%"
"May 12, 2015","8.0477","8.2531","8.2801","8.0477","-2.43%"
"May 11, 2015","8.2482","8.2094","8.3269","8.1717","0.47%"
"May 10, 2015","8.2094","8.2094","8.2094","8.2094","0.09%"
"May 08, 2015","8.2017","8.1031","8.2522","8.1031","1.12%"
"May 07, 2015","8.1107","8.2181","8.2181","8.0559","-1.37%"
"May 06, 2015","8.2233","8.1541","8.2233","8.0227","0.81%"
"May 05, 2015","8.1570","8.3894","8.4183","8.1232","-2.77%"
"May 04, 2015","8.3894","8.3680","8.4148","8.2733","0.26%"
"May 03, 2015","8.3680","8.3680","8.3680","8.3680","0.06%"
"May 01, 2015","8.3632","8.3261","8.3775","8.2922","0.61%"
"Apr 30, 2015","8.3123","8.2328","8.4173","8.1690","1.14%"
"Apr 29, 2015","8.2188","8.2349","8.3765","8.1844","-0.20%"
"Apr 28, 2015","8.2349","8.3483","8.4680","8.2349","-1.31%"
"Apr 27, 2015","8.3438","8.2188","8.3588","8.1116","1.52%"
"Apr 26, 2015","8.2188","8.2188","8.2188","8.2188","-0.14%"
"Apr 24, 2015","8.2300","8.1985","8.5716","8.0818","0.42%"
"Apr 23, 2015","8.1956","8.3623","8.4383","8.1788","-1.99%"
"Apr 22, 2015","8.3623","8.6412","8.6855","8.3623","-3.23%"
"Apr 21, 2015","8.6412","8.6070","8.7247","8.5728","0.40%"
"Apr 20, 2015","8.6070","8.3917","8.6759","8.2763","2.57%"
"Apr 19, 2015","8.3917","8.3923","8.3923","8.3917","-0.03%"
"Apr 17, 2015","8.3943","8.0377","8.5160","8.0377","4.44%"
"Apr 16, 2015","8.0373","8.0294","8.1136","7.9635","0.15%"
"Apr 15, 2015","8.0255","8.2098","8.2169","7.9907","-2.27%"
"Apr 14, 2015","8.2116","8.3830","8.4472","8.1596","-2.24%"
"Apr 13, 2015","8.3994","8.5088","8.6526","8.3553","-1.29%"
"Apr 12, 2015","8.5088","8.5954","8.5954","8.5088","-1.02%"
"Apr 10, 2015","8.5964","8.3853","8.6283","8.0976","2.46%"
"Apr 09, 2015","8.3904","8.6593","8.6593","8.3590","-3.04%"
"Apr 08, 2015","8.6535","8.8631","8.8631","8.6189","-2.30%"
"Apr 07, 2015","8.8568","8.9501","8.9501","8.8393","-3.21%"
"Apr 06, 2015","9.1506","9.1506","9.1506","9.1506","0.00%"
"Apr 05, 2015","9.1506","9.1506","9.1506","9.1506","0.25%"
"Apr 03, 2015","9.1280","9.1280","9.1280","9.1280","-1.77%"
"Apr 02, 2015","9.2927","9.2927","9.2927","9.2927","-1.04%"
"Apr 01, 2015","9.3904","9.3904","9.3904","9.3904","1.22%"
"Mar 31, 2015","9.2774","9.2774","9.2774","9.2774","-0.50%"
"Mar 30, 2015","9.3239","9.3239","9.3239","9.3239","0.19%"
"Mar 29, 2015","9.3062","9.3062","9.3062","9.3062","0.84%"
"Mar 27, 2015","9.2290","9.2290","9.2290","9.2290","-0.17%"
"Mar 26, 2015","9.2445","9.2445","9.2445","9.2445","-0.68%"
"Mar 25, 2015","9.3082","9.3082","9.3082","9.3082","-1.55%"
"Mar 24, 2015","9.4545","9.4545","9.4545","9.4545","-1.05%"
"Mar 23, 2015","9.5553","9.5553","9.5553","9.5553","0.00%"
"Mar 22, 2015","9.5553","9.5553","9.5553","9.5553","-1.41%"
"Mar 20, 2015","9.6917","9.6917","9.6917","9.6917","1.69%"
"Mar 19, 2015","9.5309","9.5309","9.5309","9.5309","-3.10%"
"Mar 18, 2015","9.8363","9.8363","9.8363","9.8363","-1.14%"
"Mar 17, 2015","9.9500","9.9500","9.9500","9.9500","-0.15%"
"Mar 16, 2015","9.9645","9.9645","9.9645","9.9645","0.18%"
"Mar 15, 2015","9.9462","9.9462","9.9462","9.9462","1.65%"
"Mar 13, 2015","9.7852","9.7852","9.7852","9.7852","-1.76%"
"Mar 12, 2015","9.9609","9.9609","9.9609","9.9609","0.44%"
"Mar 11, 2015","9.9170","9.9170","9.9170","9.9170","2.20%"
"Mar 10, 2015","9.7031","9.7031","9.7031","9.7031","0.63%"
"Mar 09, 2015","9.6419","9.6419","9.6419","9.6419","0.00%"
"Mar 08, 2015","9.6419","9.6419","9.6419","9.6419","-0.91%"
"Mar 06, 2015","9.7305","9.7305","9.7305","9.7305","-0.66%"
"Mar 05, 2015","9.7956","9.8619","9.9108","9.7956","-0.85%"
"Mar 04, 2015","9.8794","9.8666","9.9429","9.7279","0.02%"
"Mar 03, 2015","9.8772","9.9981","9.9981","9.8387","-1.25%"
"Mar 02, 2015","10.0021","9.7669","10.0021","9.7669","2.41%"
"Mar 01, 2015","9.7669","9.7669","9.7669","9.7669","0.00%"
"Feb 27, 2015","9.7669","9.7739","9.9028","9.7178","-0.07%"
"Feb 26, 2015","9.7739","9.8291","9.8291","9.5685","-0.64%"
"Feb 25, 2015","9.8370","10.0430","10.0718","9.7931","-2.06%"
"Feb 24, 2015","10.0440","10.1877","10.2277","10.0206","-1.33%"
"Feb 23, 2015","10.1797","9.8679","10.2884","9.8679","3.16%"
"Feb 22, 2015","9.8679","9.8679","9.8679","9.8679","0.00%"
"Feb 20, 2015","9.8679","9.9023","9.9594","9.8335","-0.18%"
"Feb 19, 2015","9.8861","9.8583","10.0048","9.7904","0.28%"
"Feb 18, 2015","9.8583","10.1981","10.1981","9.7824","-3.33%"
"Feb 17, 2015","10.1981","10.1143","10.1981","9.9440","0.83%"
"Feb 16, 2015","10.1139","10.1518","10.1735","9.9478","-0.37%"
"Feb 15, 2015","10.1518","10.1518","10.1518","10.1518","0.00%"
"Feb 13, 2015","10.1518","10.4508","10.5047","10.0918","-2.67%"
"Feb 12, 2015","10.4305","10.4361","10.7526","10.3347","-0.05%"
"Feb 11, 2015","10.4361","10.4761","10.7137","10.4197","-0.32%"
"Feb 10, 2015","10.4697","10.5140","10.7209","10.4277","-0.43%"
"Feb 09, 2015","10.5147","10.7433","10.7433","10.4292","-2.13%"
"Feb 08, 2015","10.7433","10.7433","10.7433","10.7433","0.00%"
"Feb 06, 2015","10.7433","10.6440","10.8330","10.4548","0.90%"
"Feb 05, 2015","10.6476","10.8680","11.0308","10.5498","-2.03%"
"Feb 04, 2015","10.8680","10.4145","10.9759","10.3304","4.35%"
"Feb 03, 2015","10.4145","10.9218","10.9337","10.3689","-4.52%"
"Feb 02, 2015","10.9079","11.2062","11.2544","10.9002","-2.66%"
"Feb 01, 2015","11.2062","11.2062","11.2062","11.2062","-0.04%"
"Jan 30, 2015","11.2108","11.0220","11.4830","10.9569","1.56%"
"Jan 29, 2015","11.0388","10.8549","11.1162","10.8457","1.69%"
"Jan 28, 2015","10.8549","10.8837","10.8930","10.6570","-0.26%"
"Jan 27, 2015","10.8837","10.8579","10.9432","10.6365","0.24%"
"Jan 26, 2015","10.8579","10.2964","11.0723","10.1961","5.45%"
"Jan 25, 2015","10.2964","10.2964","10.2964","10.2964","-0.02%"
"Jan 23, 2015","10.2984","10.3761","10.3910","10.1192","-0.75%"
"Jan 22, 2015","10.3761","10.5269","10.5632","10.2939","-1.35%"
"Jan 21, 2015","10.5179","10.4732","10.6331","10.4681","0.37%"
"Jan 20, 2015","10.4788","10.4578","10.5722","10.4266","0.24%"
"Jan 19, 2015","10.4536","10.5164","10.5658","10.3139","-0.60%"
"Jan 18, 2015","10.5164","10.5164","10.5164","10.5164","-0.04%"
"Jan 16, 2015","10.5209","10.4889","10.5493","10.4076","0.31%"
"Jan 15, 2015","10.4889","10.3770","10.6696","10.2969","1.00%"
"Jan 14, 2015","10.3851","10.5202","10.7675","10.2662","-1.47%"
"Jan 13, 2015","10.5404","10.1880","10.7240","10.1794","3.46%"
"Jan 12, 2015","10.1880","9.9754","10.2271","9.9754","2.13%"
"Jan 11, 2015","9.9754","9.9754","9.9754","9.9754","0.00%"
"Jan 09, 2015","9.9754","9.6998","9.9900","9.6396","2.84%"
"Jan 08, 2015","9.6998","10.0837","10.1143","9.5737","-3.81%"
"Jan 07, 2015","10.0837","10.1698","10.2824","10.0217","-0.88%"
"Jan 06, 2015","10.1735","9.7858","10.3530","9.7241","3.96%"
"Jan 05, 2015","9.7858","9.4681","9.8360","9.3432","3.36%"
"Jan 04, 2015","9.4681","9.4681","9.4681","9.4681","0.10%"
"Jan 02, 2015","9.4584","9.5974","9.6905","9.3658","-1.45%"
"Jan 01, 2015","9.5974","9.7888","9.7888","9.5974","-1.96%"
"Dec 31, 2014","9.7888","9.1221","10.0909","9.0797","7.31%"
"Dec 30, 2014","9.1221","9.3290","9.5537","8.8601","-2.22%"
"Dec 29, 2014","9.3290","8.6070","9.4704","8.6070","8.39%"
"Dec 28, 2014","8.6070","8.6070","8.6070","8.6070","-0.19%"
"Dec 26, 2014","8.6231","8.2377","8.8013","8.2377","4.69%"
"Dec 25, 2014","8.2369","8.4588","8.6142","8.1895","-4.43%"
"Dec 24, 2014","8.6191","8.7762","8.8906","8.5859","-1.67%"
"Dec 23, 2014","8.7658","8.9784","9.0076","8.5194","-2.40%"
"Dec 22, 2014","8.9816","9.4661","9.4981","8.7137","-5.12%"
"Dec 21, 2014","9.4661","9.4661","9.4661","9.4661","0.00%"
"Dec 19, 2014","9.4661","9.9848","10.3689","9.4420","-5.12%"
"Dec 18, 2014","9.9767","10.4954","10.4954","9.3757","-4.96%"
"Dec 17, 2014","10.4970","10.9936","11.6693","9.6337","-4.52%"
"Dec 16, 2014","10.9936","10.5968","12.6685","9.4150","3.82%"
"Dec 15, 2014","10.5887","9.4070","10.7713","9.3184","12.56%"
"Dec 14, 2014","9.4070","9.4070","9.4070","9.4070","-0.10%"
"Dec 12, 2014","9.4163","8.9702","9.4611","8.9553","4.97%"
"Dec 11, 2014","8.9702","8.8835","9.1596","8.8272","0.84%"
"Dec 10, 2014","8.8957","8.7390","8.8957","8.6960","1.73%"
"Dec 09, 2014","8.7444","8.7114","8.7813","8.6652","0.56%"
"Dec 08, 2014","8.6953","8.5680","8.7287","8.5664","1.49%"
